情景,村庄,阈值,参与分析的建筑物数量,参与分析的建筑物清单,是否受淹,首次受淹时间,首次受淹时被淹建筑物数量,首次受淹时被淹建筑物清单,首次受淹时最大水深,首次受淹时达阈值面积比例,首次受淹时达阈值面积_m2,达阈值面积统计对象,最近断面编号,最近断面名称,最近断面距离,最近候选断面编号,最近候选断面名称,最近断面是否在距离阈值内,最近断面最大允许距离_m,最近断面距离参考对象,最近断面参考建筑物,最近断面原始长度_m,最近断面裁剪后长度_m,最近断面裁剪方法,最近断面裁剪起点桩距_m,最近断面裁剪终点桩距_m,最近断面河中桩距_m,最近断面河中X,最近断面河中Y,最近断面是否使用河中坐标锚定,最近断面河中坐标到断面线距离_m,校正后河道路径,最近断面裁剪起点类型,最近断面裁剪终点类型,最近断面原本深度_m,最近断面河中高程_m,最近断面两端较低边界高程_m,断面值类型,最近断面在首次受淹时刻的水深,用户输入的前序时间间隔,前序时刻,最近断面在前序时刻的水深,断面取值方法,备注
24h10a,西茶坞村,0.8,928,1711039、1711042、1711043、1711044、1711045、1711047、1711061、1711062、1711063、1711064、1711065、1711066、1711067、1711263、1711268、1711269、1711270、1711271、1711378、1711380、2320124、2320125、2320128、2320129、2320140、2320141、2320142、2320143、2320144、2320185、2320187、2320188、2320215、2320216、2320217、2320219、2320230、2320233、2320234、2320235、2320236、2320237、2320239、2320240、2320241、2320242、2320243、2320244、2320245、2320246、2320247、2320248、2320249、2320250、2320251、2320252、2320253、2320254、2320255、2320256、2320257、2320258、2320259、2320260、2320261、2320262、2320271、2320272、2320273、2320274、2320275、2320276、2320277、2320278、2320279、2320280、2320281、2320282、2320283、2320284、2320285、2320286、2320287、2320288、2320289、2320290、2320291、2320292、2320293、2320294、2320295、2320296、2320297、2320298、2320299、2320300、2320301、2320302、2320303、2320304、2320305、2320306、2320307、2320308、2320309、2320310、2320311、2320312、2320313、2320314、2320315、2320316、2320317、2320318、2320319、2320320、2320321、2320322、2320323、2320324、2320325、2320326、2320327、2320328、2320329、2320330、2320331、2320332、2320333、2320334、2320335、2320336、2320337、2320338、2320339、2320340、2320341、2320342、2320343、2320344、2320345、2320346、2320347、2320348、2320349、2320350、2320351、2320352、2320353、2320354、2320355、2320356、2320357、2320358、2320359、2320360、2320361、2320362、2320363、2320364、2320365、2320366、2320367、2320368、2320369、2320370、2320374、2320375、2320376、2320378、2320452、2320453、2320454、2320466、2320467、2320468、2320469、2320470、2320471、2320472、2320473、2320475、2320476、2320477、2320478、2320479、2320480、2320481、2320482、2320483、2320484、2320485、2320486、2320487、2320488、2320489、2320490、2320491、2320492、2320493 ... 共 928 个，详见明细 sheet,是,t5,1,1711271,1.1540000438690186,0.1544998068752414,3200.0,village_boundary,牤牛河3-2000-85-牛彦庆_08,牤牛河3-2000-85-牛彦庆_08,819.0196611748844,牤牛河3-2000-85-牛彦庆_08,牤牛河3-2000-85-牛彦庆_08,是,3000.0,first_flooded_buildings,1711271,375.0222672525919,305.5479999998579,汇总表村庄/小区-河中-断面末端-河中坐标锚定,69.474,375.022,181.194,460227.859,4462068.718,是,0.0,,村庄/小区,断面末端,3.839999999999989,65.4,69.24,水深,0.37299999594688416,1.0,t4,0.1720000058412552,汇总表村庄/小区-河中-断面末端-河中坐标锚定裁剪后线缓冲区最大值(buffer=5m),建筑物筛选方式：auxiliary_boundary；最近断面按参考对象到所有断面的最短直线距离选择。
